Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Year Gap,Normalized Lead Time,Factory,Route_State,Route_Region
6383,US-2023-128531-CHO-NUT-13000,2025-11-24,2029-05-18,Second Class,128531,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
6384,US-2023-124485-CHO-MIL-31000,2025-11-24,2029-05-18,First Class,124485,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
6385,US-2023-128531-CHO-SCR-58000,2025-11-24,2029-05-18,Second Class,128531,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
6386,US-2023-163881-CHO-TRI-54000,2025-11-24,2029-05-22,Standard Class,163881,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1275,4,-186,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
6387,US-2023-125661-CHO-SCR-58000,2025-11-24,2029-05-18,First Class,125661,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> Ohio,Lot's O' Nuts -> Atlantic
6388,US-2023-100468-CHO-MIL-31000,2025-11-24,2029-05-23,Standard Class,100468,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1276,4,-185,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
6389,US-2023-132731-CHO-SCR-58000,2025-11-24,2029-05-20,Standard Class,132731,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
6390,US-2023-113341-CHO-TRI-54000,2025-11-25,2029-05-21,Standard Class,113341,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
6391,US-2023-169838-CHO-MIL-31000,2025-11-25,2029-05-21,Standard Class,169838,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior
6392,US-2023-108196-CHO-FUD-51000,2025-11-25,2029-05-24,Standard Class,108196,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1276,4,-185,Lot's O' Nuts,Lot's O' Nuts -> Ohio,Lot's O' Nuts -> Atlantic
6393,US-2023-169838-CHO-TRI-54000,2025-11-25,2029-05-21,Standard Class,169838,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior
6394,US-2023-165470-CHO-MIL-31000,2025-11-25,2029-05-22,Standard Class,165470,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf
6395,US-2023-160535-CHO-SCR-58000,2025-11-25,2029-05-22,Standard Class,160535,United States,Plainfield,New Jersey,7060,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1274,4,-187,Lot's O' Nuts,Lot's O' Nuts -> New Jersey,Lot's O' Nuts -> Atlantic
6396,US-2023-132549-CHO-TRI-54000,2025-11-25,2029-05-22,Standard Class,132549,United States,Huntsville,Alabama,35810,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Alabama,Wicked Choccy's -> Gulf
6397,US-2023-108196-CHO-NUT-13000,2025-11-25,2029-05-24,Standard Class,108196,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1276,4,-185,Lot's O' Nuts,Lot's O' Nuts -> Ohio,Lot's O' Nuts -> Atlantic
6398,US-2023-169838-CHO-FUD-51000,2025-11-25,2029-05-21,Standard Class,169838,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior
6399,US-2023-108196-CHO-TRI-54000,2025-11-25,2029-05-24,Standard Class,108196,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1276,4,-185,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
6400,US-2023-160535-OTH-KAZ-38000,2025-11-25,2029-05-22,Standard Class,160535,United States,Plainfield,New Jersey,7060,Other,Atlantic,OTH-KAZ-38000,Kazookles,26.0,8,2.0,24.0,1274,4,-187,The Other Factory,The Other Factory -> New Jersey,The Other Factory -> Atlantic
6401,US-2023-119298-CHO-MIL-31000,2025-11-25,2029-05-20,First Class,119298,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Arkansas,Wicked Choccy's -> Gulf
6402,US-2023-107104-CHO-SCR-58000,2025-11-26,2029-05-22,Standard Class,107104,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
6403,US-2023-107104-CHO-TRI-54000,2025-11-26,2029-05-22,Standard Class,107104,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
6404,US-2023-130288-CHO-MIL-31000,2025-11-26,2029-05-22,Second Class,130288,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
6405,US-2023-107104-CHO-NUT-13000,2025-11-26,2029-05-22,Standard Class,107104,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
6406,US-2023-106915-CHO-SCR-58000,2025-11-26,2029-05-24,Standard Class,106915,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
6407,US-2023-107104-CHO-TRI-54000,2025-11-26,2029-05-22,Standard Class,107104,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
6408,US-2023-158309-CHO-MIL-31000,2025-11-26,2029-05-21,First Class,158309,United States,Miami,Florida,33142,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf
6409,US-2023-133711-CHO-MIL-31000,2025-11-26,2029-05-21,First Class,133711,United States,Mobile,Alabama,36608,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Alabama,Wicked Choccy's -> Gulf
6410,US-2023-129693-CHO-MIL-31000,2025-11-26,2029-05-24,Standard Class,129693,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1275,4,-186,Wicked Choccy's,Wicked Choccy's -> Washington,Wicked Choccy's -> Pacific
6411,US-2023-158288-CHO-FUD-51000,2025-11-26,2029-05-20,Second Class,158288,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
6412,US-2023-133711-CHO-MIL-31000,2025-11-26,2029-05-21,First Class,133711,United States,Mobile,Alabama,36608,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Alabama,Wicked Choccy's -> Gulf
6413,US-2023-133711-CHO-FUD-51000,2025-11-26,2029-05-21,First Class,133711,United States,Mobile,Alabama,36608,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Alabama,Lot's O' Nuts -> Gulf
6414,US-2023-145135-CHO-SCR-58000,2025-11-26,2029-05-20,First Class,145135,United States,Shelton,Connecticut,6484,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> Connecticut,Lot's O' Nuts -> Atlantic
6415,US-2023-145135-CHO-TRI-54000,2025-11-26,2029-05-20,First Class,145135,United States,Shelton,Connecticut,6484,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> Connecticut,Wicked Choccy's -> Atlantic
6416,US-2023-133711-OTH-GUM-21000,2025-11-26,2029-05-21,First Class,133711,United States,Mobile,Alabama,36608,Other,Gulf,OTH-GUM-21000,Wonka Gum,10.0,8,5.2,4.8,1272,4,-189,Secret Factory,Secret Factory -> Alabama,Secret Factory -> Gulf
6417,US-2023-126893-CHO-MIL-31000,2025-11-26,2029-05-23,Standard Class,126893,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic
6418,US-2023-159639-CHO-TRI-54000,2025-11-27,2029-05-24,Standard Class,159639,United States,Westfield,New Jersey,7090,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> New Jersey,Wicked Choccy's -> Atlantic
6419,US-2023-104276-CHO-FUD-51000,2025-11-27,2029-05-25,Standard Class,104276,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf
6420,US-2023-162313-CHO-SCR-58000,2025-11-27,2029-05-22,First Class,162313,United States,Lincoln Park,Michigan,48146,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior
6421,US-2023-117583-CHO-MIL-31000,2025-11-27,2029-05-22,First Class,117583,United States,East Orange,New Jersey,7017,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> New Jersey,Wicked Choccy's -> Atlantic
6422,US-2023-144911-CHO-SCR-58000,2025-11-27,2029-05-22,First Class,144911,United States,Overland Park,Kansas,66212,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Kansas,Lot's O' Nuts -> Interior
6423,US-2023-117583-CHO-FUD-51000,2025-11-27,2029-05-22,First Class,117583,United States,East Orange,New Jersey,7017,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> New Jersey,Lot's O' Nuts -> Atlantic
6424,US-2023-117583-CHO-TRI-54000,2025-11-27,2029-05-22,First Class,117583,United States,East Orange,New Jersey,7017,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> New Jersey,Wicked Choccy's -> Atlantic
6425,US-2023-117583-CHO-MIL-31000,2025-11-27,2029-05-22,First Class,117583,United States,East Orange,New Jersey,7017,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> New Jersey,Wicked Choccy's -> Atlantic
6426,US-2023-114230-CHO-TRI-54000,2025-11-27,2029-05-23,Standard Class,114230,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Arizona,Wicked Choccy's -> Pacific
6427,US-2023-129686-CHO-MIL-31000,2025-11-27,2029-05-21,Second Class,129686,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> Illinois,Wicked Choccy's -> Interior
6428,US-2023-129686-CHO-TRI-54000,2025-11-27,2029-05-21,Second Class,129686,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> Illinois,Wicked Choccy's -> Interior
6429,US-2023-144911-CHO-FUD-51000,2025-11-27,2029-05-22,First Class,144911,United States,Overland Park,Kansas,66212,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Kansas,Lot's O' Nuts -> Interior
6430,US-2023-104276-CHO-NUT-13000,2025-11-27,2029-05-25,Standard Class,104276,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf
6431,US-2023-152121-CHO-MIL-31000,2025-11-27,2029-05-21,Second Class,152121,United States,Scottsdale,Arizona,85254,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> Arizona,Wicked Choccy's -> Pacific
6432,US-2023-127243-CHO-SCR-58000,2025-11-28,2029-05-26,Standard Class,127243,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
6433,US-2023-163167-CHO-NUT-13000,2025-11-28,2029-05-23,Second Class,163167,United States,Marietta,Georgia,30062,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Georgia,Lot's O' Nuts -> Gulf
6434,US-2023-105018-CHO-FUD-51000,2025-11-28,2029-05-24,Standard Class,105018,United States,Fairfield,Connecticut,6824,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> Connecticut,Lot's O' Nuts -> Atlantic
6435,US-2023-123617-CHO-MIL-31000,2025-11-28,2029-05-25,Standard Class,123617,United States,Palm Coast,Florida,32137,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf
6436,US-2023-127243-CHO-NUT-13000,2025-11-28,2029-05-26,Standard Class,127243,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
6437,US-2023-127243-CHO-TRI-54000,2025-11-28,2029-05-26,Standard Class,127243,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,1275,4,-186,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic
6438,US-2023-127243-CHO-SCR-58000,2025-11-28,2029-05-26,Standard Class,127243,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
6439,US-2023-163167-CHO-MIL-31000,2025-11-28,2029-05-23,Second Class,163167,United States,Marietta,Georgia,30062,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Georgia,Wicked Choccy's -> Gulf
6440,US-2023-163167-CHO-TRI-54000,2025-11-28,2029-05-23,Second Class,163167,United States,Marietta,Georgia,30062,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Georgia,Wicked Choccy's -> Gulf
6441,US-2023-163167-CHO-NUT-13000,2025-11-28,2029-05-23,Second Class,163167,United States,Marietta,Georgia,30062,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Georgia,Lot's O' Nuts -> Gulf
6442,US-2023-127243-CHO-SCR-58000,2025-11-28,2029-05-26,Standard Class,127243,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
6443,US-2023-160241-CHO-FUD-51000,2025-11-29,2029-05-26,Second Class,160241,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1274,4,-187,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior
6444,US-2023-131674-CHO-SCR-58000,2025-11-29,2029-05-23,Second Class,131674,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
6445,US-2023-156748-CHO-MIL-31000,2025-11-30,2029-05-28,Standard Class,156748,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1275,4,-186,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior
6446,US-2023-156748-CHO-MIL-31000,2025-11-30,2029-05-28,Standard Class,156748,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1275,4,-186,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior
6447,US-2023-156748-CHO-TRI-54000,2025-11-30,2029-05-28,Standard Class,156748,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1275,4,-186,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior
6448,US-2023-156748-CHO-FUD-51000,2025-11-30,2029-05-28,Standard Class,156748,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior
6449,US-2023-134761-CHO-TRI-54000,2025-11-30,2029-05-22,Same Day,134761,United States,Hickory,North Carolina,28601,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1269,4,-192,Wicked Choccy's,Wicked Choccy's -> North Carolina,Wicked Choccy's -> Gulf
6450,US-2023-113621-CHO-SCR-58000,2025-12-01,2029-05-27,Standard Class,113621,United States,Rockville,Maryland,20852,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> Maryland,Lot's O' Nuts -> Atlantic
6451,US-2023-130393-CHO-SCR-58000,2025-12-01,2029-05-25,Second Class,130393,United States,San Angelo,Texas,76903,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
6452,US-2023-130393-CHO-NUT-13000,2025-12-01,2029-05-25,Second Class,130393,United States,San Angelo,Texas,76903,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
6453,US-2023-157336-CHO-MIL-31000,2025-12-01,2029-05-27,Second Class,157336,United States,Fairfield,Connecticut,6824,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Connecticut,Wicked Choccy's -> Atlantic
6454,US-2023-155768-CHO-TRI-54000,2025-12-01,2029-05-23,Same Day,155768,United States,Oxnard,California,93030,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1269,4,-192,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
6455,US-2023-136434-CHO-NUT-13000,2025-12-01,2029-05-29,Standard Class,136434,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> Indiana,Lot's O' Nuts -> Interior
6456,US-2023-142594-CHO-MIL-31000,2025-12-01,2029-05-28,Second Class,142594,United States,Franklin,Massachusetts,2038,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Massachusetts,Wicked Choccy's -> Atlantic
6457,US-2023-150035-CHO-MIL-31000,2025-12-01,2029-05-27,Standard Class,150035,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
6458,US-2023-142594-CHO-MIL-31000,2025-12-01,2029-05-28,Second Class,142594,United States,Franklin,Massachusetts,2038,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Massachusetts,Wicked Choccy's -> Atlantic
6459,US-2023-142594-CHO-MIL-31000,2025-12-01,2029-05-28,Second Class,142594,United States,Franklin,Massachusetts,2038,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Massachusetts,Wicked Choccy's -> Atlantic
6460,US-2023-143805-CHO-MIL-31000,2025-12-01,2029-05-25,Second Class,143805,United States,Richmond,Virginia,23223,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf
6461,US-2023-130393-CHO-MIL-31000,2025-12-01,2029-05-25,Second Class,130393,United States,San Angelo,Texas,76903,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> Texas,Wicked Choccy's -> Interior
6462,US-2023-136483-CHO-NUT-13000,2025-12-01,2029-05-28,Standard Class,136483,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1274,4,-187,Lot's O' Nuts,Lot's O' Nuts -> Tennessee,Lot's O' Nuts -> Gulf
6463,US-2023-104689-CHO-TRI-54000,2025-12-01,2029-05-27,Standard Class,104689,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
